article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0688537011,688537,Simple as that Cheeky Tanga,59,Swimwear bottom,Swimwear,1010026,Other structure,93,Dark Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back.
0688537012,688537,Simple as that Cheeky Tanga,59,Swimwear bottom,Swimwear,1010001,All over pattern,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back.
0688545001,688545,SC - MAJOR boot low,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Ankle boots in shiny leather with square toes, chunky heels and loops at the top. Leather linings and insoles and chunky rubber soles. Heel 8.5 cm."
0688546001,688546,Meryle Flower Dot,304,Underwear Tights,Socks & Tights,1010021,Lace,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Lace tights with an elasticated waist.
0688558001,688558,Brittany LS,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted, long-sleeved top in soft ribbed jersey."
0688558002,688558,Brittany LS,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted, long-sleeved top in soft ribbed jersey."
0688558004,688558,Brittany LS,254,Top,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted, long-sleeved top in soft ribbed jersey."
0688605001,688605,Shark Boxy Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Short jumper in a soft knit with ribbing around the neckline, cuffs and hem."
0688605004,688605,Shark Boxy Sweater,252,Sweater,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Short jumper in a soft knit with ribbing around the neckline, cuffs and hem."
0688605005,688605,Shark Boxy Sweater,252,Sweater,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Short jumper in a soft knit with ribbing around the neckline, cuffs and hem."
0688632001,688632,Dorothea Poncho,80,Scarf,Accessories,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Reversible poncho in a soft fine knit with buttons and a fringed hem. Size 70x170 cm.
0688641002,688641,Nancy Body TRIS,256,Bodysuit,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Body in woven fabric with a V-neck and wrapover bodice. Open back with a covered button at the back of the neck, long sleeves and wide cuffs with covered buttons. Seam at the hips, a lower jersey section and press-studs at the crotch."
0688641003,688641,Nancy Body TRIS,256,Bodysuit,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Body in woven fabric with a V-neck and wrapover bodice. Open back with a covered button at the back of the neck, long sleeves and wide cuffs with covered buttons. Seam at the hips, a lower jersey section and press-studs at the crotch."
0688641006,688641,Nancy Body TRIS,256,Bodysuit,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Body in woven fabric with a V-neck and wrapover bodice. Open back with a covered button at the back of the neck, long sleeves and wide cuffs with covered buttons. Seam at the hips, a lower jersey section and press-studs at the crotch."
0688658001,688658,Terrance,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short, fitted dress in ribbed viscose jersey with 3/4-length sleeves. Unlined."
0688678001,688678,Florentina,265,Dress,Garment Full body,1010016,Solid,83,Dark Turquoise,2,Medium Dusty,7,Turquoise,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Dress in plumeti viscose with an opening and button at the back of the neck and 3/4-length, flared sleeves."
0688688001,688688,Rihanna Drawstring hoodie,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short hooded top in soft sweatshirt fabric with long raglan sleeves, ribbed cuffs and a drawstring at the hem. Soft brushed inside."
0688688002,688688,Rihanna Drawstring hoodie,308,Hoodie,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short hooded top in soft sweatshirt fabric with long raglan sleeves, ribbed cuffs and a drawstring at the hem. Soft brushed inside."
0688796002,688796,Levin Hairy LS,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Shorter jumper in a fluffy knit with long sleeves and ribbing around the neckline and cuffs.
0688873001,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873002,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873003,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873004,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873005,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,83,Dark Turquoise,4,Dark,19,Green,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873006,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873007,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873008,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873009,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873010,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873011,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,82,Turquoise,1,Dusty Light,7,Turquoise,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873012,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873013,688873,Gyda!,258,Blouse,Garment Upper body,1010020,Contrast,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873014,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873015,688873,Gyda!,258,Blouse,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873016,688873,Gyda!,258,Blouse,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873017,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873020,688873,Gyda!,258,Blouse,Garment Upper body,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873021,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688873022,688873,Gyda!,258,Blouse,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Blouse in a soft weave with a narrow collar, concealed buttons down the front, long sleeves with buttoned cuffs and a rounded hem."
0688881001,688881,Cookie,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Short dress in a patterned crêpe weave with a round neckline, an opening with a concealed button at the back of the neck and 3/4-length, flounced sleeves. Unlined."
0688910001,688910,Petula,258,Blouse,Garment Upper body,1010007,Embroidery,52,Pink,2,Medium Dusty,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in embroidered lace with frills and a round neckline with an opening and concealed button at the back. Long, balloon sleeves with elastication at the cuffs. Unlined."
0688910002,688910,Petula,258,Blouse,Garment Upper body,1010007,Embroidery,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in embroidered lace with frills and a round neckline with an opening and concealed button at the back. Long, balloon sleeves with elastication at the cuffs. Unlined."
0688912001,688912,SB Frankie Insulation Vest,262,Jacket,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,7852,Kids Boy Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded gilet in woven fabric with a stand-up collar, zip down the front with a chin guard and side pockets. Lined."
0689005001,689005,Walk Away Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Triangle bikini top with wide shoulder straps and lined cups with removable inserts. Cut-out sections at the sides, a wide elastic hem and a metal fastener at the back."
0689009002,689009,Walk Away Highwaist Brief,59,Swimwear bottom,Swimwear,1010016,Solid,93,Dark Green,4,Dark,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist.
0689021002,689021,Lyon Strap Top,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined bandeau bikini top with narrow, adjustable shoulder straps and lightly padded cups with removable inserts. No fasteners."
0689022002,689022,Belter Highw Brazilian xcheeky,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a detachable belt, high-cut legs and a high cut at the back."
0689038001,689038,Pick Up Top,298,Bikini top,Swimwear,1010006,Dot,43,Dark Red,4,Dark,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Wrapover bikini top with removable inserts, narrow adjustable shoulder straps that cross at the back and wide ties at the back. Lined."
0689038002,689038,Pick Up Top,298,Bikini top,Swimwear,1010016,Solid,83,Dark Turquoise,4,Dark,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Wrapover bikini top with removable inserts, narrow adjustable shoulder straps that cross at the back and wide ties at the back. Lined."
0689039001,689039,Tiffany Top,253,Vest top,Garment Upper body,1010016,Solid,23,Dark Yellow,4,Dark,8,Yellow,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,V-neck top in a soft velvet weave with lace at the top and narrow adjustable shoulder straps.
0689040001,689040,Pick Up High Rise Brief,59,Swimwear bottom,Swimwear,1010006,Dot,43,Dark Red,4,Dark,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid waist, wide sides, a wide tie at one side and medium coverage at the back."
0689040002,689040,Pick Up High Rise Brief,59,Swimwear bottom,Swimwear,1010016,Solid,83,Dark Turquoise,4,Dark,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a mid waist, wide sides, a wide tie at one side and medium coverage at the back."
0689047001,689047,Tie A Lot Shape Swimsuite,57,Swimsuit,Swimwear,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined shaping swimsuit that has a sculpting effect on the tummy, back and bum. Adjustable shoulder straps, a wrapover top, lightly padded cups, support panels and a seam at the waist with ties."
0689073001,689073,Jackson open back dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Fitted, long-sleeved dress in pattern-weave jersey with a round neckline and an opening with a button at the back of the neck. Lined."
0689084001,689084,Hunter  Skinny Check,272,Trousers,Garment Lower body,1010004,Check,73,Dark Blue,4,Dark,2,Blue,8616,Trouser S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets, welt back pockets with a button, and legs with creases. Super skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
0689096001,689096,Barnacle Lace-Up LS,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Short jumper in a rib-knit viscose blend with long sleeves and a V-neck with lacing at the front.
